thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome
33.800000000000004,26.0,4.1000000000000005,-7.5,c1,2.0,1.0,0
52.7,131.0,4.2,-1.2000000000000002,c2,5.0,0.0,1
43.7,63.0,-2.2,-9.8,c3,3.0,NA,0
34.2,38.0,3.2,5.1000000000000005,c1,2.0,1.0,1
54.5,150.0,1.6,2.6,c1,2.0,0.0,0
67.10000000000001,152.0,5.6000000000000005,2.2,NA,5.0,0.0,0
61.3,147.0,0.7000000000000001,-7.0,c3,5.0,1.0,0
48.1,111.0,3.8,-3.4000000000000004,c1,4.0,0.0,1
50.2,136.0,1.0,0.4,c4,3.0,0.0,1
57.3,136.0,3.5,-1.4,NA,4.0,0.0,1
59.1,106.0,-2.1,-5.800000000000001,c1,4.0,1.0,1
47.400000000000006,67.0,0.2,-1.7000000000000002,c2,1.0,NA,0
50.400000000000006,66.0,5.9,1.8,c3,1.0,NA,0
52.6,101.0,-0.6000000000000001,-9.6,c1,2.0,1.0,1
54.6,78.0,3.4000000000000004,-4.3,c4,2.0,0.0,1
49.1,77.0,5.0,-2.7,c5,3.0,0.0,1
49.2,95.0,4.4,-0.9,c3,2.0,1.0,0
61.2,157.0,3.0,1.4,c1,3.0,1.0,0
59.8,76.0,4.0,2.1,c1,NA,1.0,1
54.0,108.0,2.6,5.7,c2,5.0,1.0,1
NA,90.0,-2.4000000000000004,-9.7,c1,3.0,1.0,1
47.1,80.0,6.6000000000000005,5.4,c3,2.0,0.0,0
63.1,147.0,3.8,-1.6,c2,2.0,NA,0
54.5,85.0,-2.7,4.4,c3,3.0,1.0,1
76.3,137.0,-2.1,-3.9,c3,1.0,1.0,0
40.6,88.0,-3.5,-7.1000000000000005,c1,5.0,1.0,0
44.6,110.0,2.8000000000000003,2.0,c3,3.0,0.0,0
53.5,91.0,-0.7000000000000001,NA,c4,3.0,0.0,1
53.3,140.0,4.3,0.6000000000000001,c2,3.0,1.0,0
65.8,115.0,3.3000000000000003,3.8,c2,1.0,0.0,0
44.8,104.0,4.9,9.1,c1,4.0,0.0,0
57.400000000000006,107.0,-3.7,-0.9,NA,3.0,0.0,1
59.5,136.0,3.6,0.9,c5,3.0,0.0,1
55.8,165.0,4.2,9.6,NA,4.0,1.0,0
42.5,NA,-1.7000000000000002,-1.0,c1,2.0,0.0,1
61.400000000000006,119.0,-3.8,-9.6,c1,3.0,1.0,1
60.0,105.0,1.0,-0.5,c5,4.0,NA,1
55.0,93.0,3.4000000000000004,0.4,c3,5.0,0.0,0
51.8,84.0,1.5,-2.6,c1,4.0,1.0,1
52.0,103.0,-0.6000000000000001,-0.8,c3,1.0,0.0,0
49.5,78.0,-1.2000000000000002,-10.6,c1,3.0,0.0,0
55.3,89.0,2.1,7.0,c5,3.0,0.0,1
50.400000000000006,15.0,-3.2,-1.8,c2,1.0,0.0,0
43.400000000000006,126.0,3.5,NA,c1,NA,NA,0
41.8,131.0,-1.9,-0.7000000000000001,c1,2.0,1.0,1
44.1,108.0,5.300000000000001,5.0,c1,3.0,NA,1
51.900000000000006,80.0,-0.3,4.4,c3,2.0,0.0,0
49.900000000000006,66.0,-1.4,4.4,c3,2.0,1.0,0
51.900000000000006,61.0,4.1000000000000005,10.0,c3,2.0,1.0,1
54.2,124.0,2.8000000000000003,-0.3,c1,2.0,0.0,1
45.1,126.0,3.8,4.0,c3,5.0,1.0,0
61.900000000000006,125.0,3.3000000000000003,-0.7000000000000001,c4,4.0,1.0,0
48.0,120.0,3.9,5.9,c3,1.0,0.0,0
46.7,107.0,3.9,-7.4,c3,2.0,0.0,0
54.0,86.0,1.5,-5.7,c1,5.0,0.0,1
35.5,103.0,4.5,0.5,c4,3.0,NA,1
43.8,NA,-0.9,-2.6,c1,3.0,NA,1
58.0,87.0,-0.2,-1.1,c4,3.0,0.0,1
36.3,99.0,3.4000000000000004,6.7,c2,2.0,0.0,1
59.1,111.0,4.0,-0.9,c1,2.0,NA,0
62.3,114.0,7.4,-0.6000000000000001,c1,2.0,0.0,0
47.2,106.0,4.0,0.2,c5,4.0,1.0,1
52.5,114.0,2.4000000000000004,-2.1,c2,NA,1.0,1
NA,139.0,5.2,5.300000000000001,c2,3.0,NA,0
46.400000000000006,71.0,1.9,6.5,c5,5.0,0.0,1
57.1,127.0,-1.1,3.5,c2,3.0,NA,0
44.8,60.0,-0.3,2.8000000000000003,c4,2.0,0.0,0
46.3,89.0,5.1000000000000005,0.5,c4,NA,NA,1
43.8,87.0,0.1,-2.2,c3,2.0,1.0,0
52.900000000000006,131.0,4.0,3.7,c1,4.0,0.0,0
59.400000000000006,116.0,4.9,-0.6000000000000001,c5,NA,0.0,1
48.7,91.0,6.0,0.7000000000000001,c3,2.0,0.0,1
40.0,122.0,5.9,5.1000000000000005,c2,3.0,0.0,0
41.5,74.0,4.9,-3.1,c3,3.0,0.0,0
53.3,NA,2.7,5.4,c1,5.0,0.0,1
NA,75.0,-0.1,-3.4000000000000004,c1,2.0,1.0,1
53.3,100.0,4.0,4.2,c3,3.0,1.0,0
47.1,70.0,6.9,5.300000000000001,c3,5.0,NA,0
56.3,104.0,4.800000000000001,7.9,c2,2.0,0.0,0
48.2,NA,5.1000000000000005,-6.2,c3,4.0,0.0,0
47.1,NA,NA,7.0,c5,4.0,NA,1
42.5,65.0,6.4,9.2,c1,1.0,0.0,1
61.400000000000006,76.0,5.2,4.2,c1,5.0,1.0,1
29.8,52.0,6.4,6.2,c1,4.0,0.0,1
56.5,86.0,4.6000000000000005,5.0,c5,NA,0.0,1
46.400000000000006,152.0,0.4,-5.1000000000000005,c1,3.0,0.0,1
46.900000000000006,135.0,-2.8000000000000003,-3.8,c2,2.0,0.0,1
63.7,159.0,6.4,7.800000000000001,c4,2.0,0.0,0
44.400000000000006,56.0,-2.2,-11.1,c3,5.0,0.0,0
44.7,86.0,-1.2000000000000002,-0.6000000000000001,c1,3.0,1.0,0
49.1,66.0,-1.7000000000000002,-2.7,c5,2.0,0.0,1
53.5,156.0,5.5,5.9,c1,5.0,1.0,0
46.6,117.0,2.4000000000000004,-4.9,c2,3.0,NA,0
37.6,51.0,4.4,-0.9,c1,2.0,0.0,0
43.2,99.0,4.2,-3.8,c3,2.0,1.0,0
60.400000000000006,78.0,2.4000000000000004,-5.5,c1,5.0,NA,1
50.8,98.0,2.4000000000000004,4.0,c4,2.0,1.0,1
NA,102.0,-2.0,-5.800000000000001,c2,NA,1.0,1
48.1,117.0,1.9,-2.7,c1,3.0,NA,1
44.900000000000006,118.0,-2.2,1.1,c4,3.0,0.0,1
63.6,124.0,7.7,3.7,c3,3.0,0.0,0
48.7,92.0,0.5,2.9000000000000004,c2,5.0,0.0,1
46.6,7.0,3.5,-3.0,c2,2.0,0.0,0
58.900000000000006,157.0,4.7,1.1,c2,1.0,1.0,0
44.400000000000006,NA,-2.3000000000000003,-7.5,c2,5.0,1.0,0
45.400000000000006,95.0,6.4,6.300000000000001,c4,2.0,1.0,0
50.2,161.0,6.1000000000000005,2.8000000000000003,c1,5.0,0.0,0
50.2,68.0,0.5,1.9,c2,4.0,0.0,1
52.2,104.0,3.2,1.8,c3,4.0,0.0,0
66.9,142.0,4.3,-6.1000000000000005,c5,1.0,1.0,0
52.900000000000006,134.0,3.0,-0.1,c1,1.0,NA,1
31.1,68.0,-0.8,-8.8,c1,2.0,0.0,0
52.8,136.0,0.3,0.1,c4,3.0,1.0,1
50.5,90.0,4.4,4.6000000000000005,c5,4.0,NA,1
50.5,116.0,3.7,4.4,c3,2.0,0.0,0
52.1,115.0,1.3,-1.0,c2,1.0,1.0,0
49.900000000000006,98.0,-1.7000000000000002,-10.0,c1,1.0,0.0,0
49.7,108.0,-1.4,-1.9,c5,3.0,1.0,1
55.1,85.0,-3.6,-3.0,c3,NA,0.0,1
45.8,85.0,-0.7000000000000001,-3.0,c3,4.0,0.0,0
42.6,53.0,0.1,-1.2000000000000002,c4,2.0,1.0,0
74.4,129.0,3.2,-6.800000000000001,c4,3.0,0.0,0
NA,NA,2.8000000000000003,1.1,c1,4.0,1.0,1
51.0,113.0,4.1000000000000005,1.5,c1,3.0,0.0,1
38.2,89.0,1.0,-5.9,c1,5.0,0.0,0
51.1,59.0,3.2,3.5,c4,4.0,NA,1
42.7,96.0,-0.8,-4.4,c2,2.0,1.0,0
46.6,93.0,0.8,0.1,c3,1.0,0.0,0
58.5,129.0,7.2,6.7,c1,5.0,NA,0
NA,144.0,4.9,4.1000000000000005,c2,4.0,NA,0
54.7,97.0,3.4000000000000004,-4.3,c1,5.0,NA,1
36.0,68.0,5.4,1.5,c5,1.0,0.0,1
64.9,150.0,5.5,12.2,NA,5.0,0.0,0
40.6,68.0,3.8,7.7,c4,5.0,0.0,1
62.400000000000006,123.0,2.8000000000000003,4.3,c1,2.0,1.0,0
58.3,60.0,0.2,-0.3,c1,1.0,0.0,1
54.8,100.0,-0.7000000000000001,-6.4,c1,2.0,0.0,1
43.3,124.0,2.3000000000000003,-0.3,c1,3.0,0.0,1
51.400000000000006,111.0,4.7,0.8,c3,2.0,1.0,0
46.400000000000006,118.0,NA,-4.0,c1,1.0,1.0,0
50.400000000000006,127.0,-3.0,-10.4,c2,5.0,0.0,1
48.2,133.0,-0.9,1.7000000000000002,c1,2.0,0.0,1
33.800000000000004,64.0,-1.7000000000000002,-14.5,c5,5.0,0.0,0
59.1,141.0,-1.5,0.7000000000000001,c1,2.0,0.0,0
49.5,160.0,5.7,7.1000000000000005,c3,4.0,1.0,0
46.3,93.0,-0.1,8.200000000000001,c4,2.0,0.0,0
45.7,57.0,-1.6,-4.1000000000000005,c5,1.0,1.0,1
53.0,89.0,-1.8,-5.4,c3,4.0,1.0,1
43.0,101.0,2.8000000000000003,1.4,c3,2.0,0.0,0
32.1,25.0,-1.1,-0.2,c2,2.0,1.0,0
53.400000000000006,85.0,0.6000000000000001,-1.5,c3,3.0,1.0,0
54.3,99.0,6.300000000000001,-1.1,c4,3.0,0.0,1
48.6,101.0,5.9,5.9,c2,3.0,1.0,0
41.0,133.0,0.6000000000000001,-1.1,c3,1.0,1.0,0
50.900000000000006,120.0,4.5,-2.0,c5,5.0,0.0,1
38.400000000000006,51.0,-0.4,-8.9,c1,1.0,NA,0
41.900000000000006,191.0,4.2,12.5,c2,4.0,0.0,0
44.2,90.0,0.2,2.1,c1,4.0,1.0,1
56.900000000000006,66.0,6.300000000000001,6.300000000000001,c2,2.0,1.0,1
47.3,68.0,4.4,1.7000000000000002,c3,3.0,0.0,0
46.6,67.0,4.7,5.4,c2,3.0,0.0,1
65.8,90.0,4.7,-2.0,c1,4.0,1.0,1
53.0,119.0,-3.4000000000000004,-3.8,c4,4.0,0.0,1
52.900000000000006,33.0,4.5,3.4000000000000004,c1,3.0,0.0,1
47.2,122.0,2.7,-3.6,c2,4.0,0.0,1
45.400000000000006,114.0,-0.5,-2.5,c1,2.0,0.0,1
32.7,59.0,2.8000000000000003,-0.9,c5,4.0,0.0,1
57.900000000000006,NA,2.3000000000000003,-2.9000000000000004,c2,3.0,0.0,0
53.7,77.0,4.5,0.0,c4,5.0,0.0,1
48.7,75.0,5.9,-3.6,c2,5.0,0.0,0
49.1,113.0,4.9,7.2,c1,1.0,1.0,0
56.1,105.0,5.300000000000001,9.7,c1,4.0,0.0,0
37.7,63.0,2.5,-3.4000000000000004,c2,3.0,1.0,0
45.400000000000006,89.0,3.6,6.2,c4,4.0,1.0,0
41.1,121.0,-0.7000000000000001,-2.3000000000000003,c3,2.0,1.0,0
64.3,159.0,4.2,2.0,c1,4.0,0.0,0
NA,124.0,NA,-5.9,c2,1.0,1.0,0
32.5,61.0,6.2,1.5,c2,5.0,1.0,1
38.0,94.0,-0.7000000000000001,0.1,c3,3.0,0.0,0
49.1,75.0,-2.9000000000000004,-8.3,c3,NA,1.0,0
46.400000000000006,126.0,0.7000000000000001,-4.2,c2,4.0,0.0,1
39.6,108.0,-4.3,-7.6,c4,2.0,0.0,0
65.7,179.0,7.0,-9.9,c3,2.0,0.0,0
52.7,83.0,-0.1,-0.3,c1,4.0,0.0,1
54.0,82.0,0.1,1.2000000000000002,c2,2.0,1.0,1
44.6,106.0,3.7,3.2,c4,2.0,NA,1
55.900000000000006,103.0,3.1,5.1000000000000005,c1,3.0,1.0,0
47.1,122.0,2.5,-1.3,c1,2.0,0.0,1
47.900000000000006,132.0,1.7000000000000002,7.6,c3,1.0,NA,0
55.0,155.0,7.5,1.4,c2,2.0,0.0,0
37.1,80.0,4.6000000000000005,1.5,c1,3.0,0.0,1
62.900000000000006,146.0,5.6000000000000005,1.9,c4,3.0,NA,0
51.6,89.0,3.7,2.5,c1,3.0,0.0,1
60.400000000000006,124.0,-0.7000000000000001,-3.2,c3,5.0,1.0,1
41.6,84.0,6.4,3.5,c1,2.0,0.0,1
42.8,85.0,2.8000000000000003,-2.0,c3,5.0,0.0,0
40.900000000000006,134.0,4.9,0.8,c3,3.0,0.0,0
52.2,68.0,0.3,-10.8,c1,4.0,0.0,0
50.7,101.0,-1.7000000000000002,0.3,c4,3.0,0.0,1
46.400000000000006,96.0,-2.4000000000000004,-8.1,c3,1.0,1.0,0
42.0,104.0,4.2,-0.0,c4,3.0,1.0,1
NA,54.0,3.1,-3.4000000000000004,c1,4.0,1.0,0
49.8,92.0,1.2000000000000002,1.9,c3,2.0,1.0,0
46.400000000000006,78.0,5.2,0.6000000000000001,c5,2.0,1.0,1
44.7,30.0,4.4,-8.1,c3,4.0,0.0,0
62.5,153.0,3.6,2.7,c4,4.0,0.0,0
NA,60.0,-0.3,-5.0,c2,3.0,1.0,0
NA,74.0,2.6,0.5,c3,4.0,1.0,1
45.900000000000006,119.0,2.2,3.9,c2,4.0,0.0,0
52.1,95.0,4.3,-2.1,c1,3.0,NA,1
49.7,92.0,4.0,1.7000000000000002,c3,4.0,NA,0
36.6,70.0,5.9,0.3,c2,1.0,0.0,1
NA,149.0,0.1,2.7,c5,1.0,1.0,0
49.1,84.0,4.4,2.6,c3,3.0,0.0,0
56.1,127.0,-0.5,-2.1,c4,3.0,0.0,1
44.1,59.0,NA,-2.4000000000000004,c3,2.0,0.0,0
48.8,107.0,7.300000000000001,8.0,c4,3.0,1.0,0
NA,113.0,4.7,6.300000000000001,c2,1.0,1.0,0
60.1,155.0,3.4000000000000004,-1.8,c3,4.0,0.0,0
52.7,63.0,-2.2,-2.9000000000000004,c1,2.0,0.0,1
53.1,97.0,1.7000000000000002,2.4000000000000004,c2,3.0,0.0,1
61.0,162.0,4.3,11.6,c1,5.0,1.0,0
59.400000000000006,141.0,-1.6,-1.4,c3,3.0,0.0,0
56.3,105.0,1.7000000000000002,-0.1,c2,3.0,0.0,1
38.8,81.0,4.800000000000001,1.9,c5,1.0,0.0,1
44.6,99.0,1.5,-0.7000000000000001,c4,1.0,1.0,0
42.1,77.0,3.8,5.0,c3,5.0,1.0,0
56.0,125.0,-0.4,-5.7,c1,5.0,0.0,1
51.5,116.0,5.0,6.7,c3,4.0,0.0,0
39.0,52.0,4.2,-4.4,c3,5.0,0.0,0
48.6,85.0,1.2000000000000002,2.2,c2,1.0,0.0,0
38.2,68.0,5.800000000000001,7.4,c2,4.0,0.0,1
49.7,93.0,1.2000000000000002,2.9000000000000004,c4,NA,0.0,1
36.9,85.0,1.8,1.1,c1,3.0,NA,1
54.400000000000006,112.0,-0.7000000000000001,-0.5,c2,4.0,1.0,1
53.2,86.0,5.7,1.7000000000000002,c4,4.0,0.0,1
65.4,162.0,2.8000000000000003,-3.9,NA,2.0,1.0,0
56.900000000000006,112.0,-1.1,-1.5,c4,5.0,0.0,1
46.8,134.0,1.8,0.2,c2,3.0,0.0,0
56.7,150.0,-0.1,2.2,c2,5.0,0.0,0
39.0,53.0,2.8000000000000003,0.2,c5,3.0,0.0,1
42.5,74.0,-2.3000000000000003,-2.9000000000000004,c1,2.0,0.0,0
52.8,94.0,3.4000000000000004,2.6,c1,5.0,0.0,1
32.9,80.0,1.1,1.8,c1,4.0,0.0,1
49.900000000000006,119.0,5.6000000000000005,7.300000000000001,c5,1.0,1.0,1
42.0,91.0,3.0,-3.0,c1,3.0,0.0,1
51.0,87.0,2.5,3.5,c1,1.0,0.0,1
41.5,130.0,4.5,1.6,c1,5.0,1.0,1
NA,94.0,2.1,2.9000000000000004,c3,3.0,0.0,0
50.3,121.0,6.300000000000001,10.2,c1,2.0,NA,0
NA,118.0,4.800000000000001,-6.300000000000001,NA,1.0,1.0,0
50.2,99.0,4.9,7.9,c2,2.0,1.0,0
44.0,108.0,NA,NA,c3,2.0,0.0,0
48.2,139.0,6.5,0.4,c2,5.0,1.0,1
39.400000000000006,90.0,-0.5,-3.9,c3,5.0,0.0,0
NA,93.0,5.2,-1.4,c3,3.0,0.0,0
54.900000000000006,148.0,4.9,4.800000000000001,c4,5.0,1.0,0
69.9,147.0,3.9,-2.6,c3,4.0,1.0,0
45.2,97.0,2.2,5.4,c3,4.0,1.0,0
48.0,124.0,0.1,1.4,c2,2.0,NA,0
45.6,101.0,6.300000000000001,4.9,c5,4.0,1.0,1
51.900000000000006,169.0,2.6,-8.0,c4,5.0,0.0,1
53.2,106.0,2.9000000000000004,-4.7,c2,4.0,0.0,1
49.7,131.0,5.9,3.2,c2,3.0,NA,1
NA,127.0,-1.4,-3.0,c1,1.0,NA,1
45.2,104.0,1.5,3.7,c5,2.0,NA,1
58.1,104.0,0.1,-13.9,c1,4.0,1.0,0
54.5,98.0,3.1,-2.1,c2,1.0,0.0,1
50.1,114.0,6.9,8.0,c1,3.0,1.0,0
47.6,73.0,6.0,2.2,c1,4.0,0.0,1
69.60000000000001,118.0,4.1000000000000005,NA,c2,5.0,1.0,0
43.6,90.0,-3.7,-11.7,c2,4.0,0.0,0
52.5,138.0,0.7000000000000001,3.5,c1,3.0,1.0,0
44.2,92.0,-1.4,-4.9,c1,2.0,1.0,0
64.5,126.0,-1.6,1.6,c3,4.0,1.0,0
57.3,84.0,1.6,6.0,c3,4.0,0.0,0
44.7,137.0,4.6000000000000005,8.0,c3,3.0,0.0,0
54.3,137.0,5.2,2.8000000000000003,c5,5.0,0.0,1
52.2,137.0,-1.0,-4.5,c1,2.0,0.0,1
46.0,54.0,2.0,-2.2,c2,3.0,0.0,0
56.2,120.0,4.0,10.2,c2,4.0,0.0,0
53.3,80.0,1.1,-1.6,c1,5.0,NA,1
51.900000000000006,124.0,4.800000000000001,7.1000000000000005,c4,3.0,1.0,0
49.8,109.0,1.8,2.0,c1,3.0,1.0,1
53.6,120.0,5.300000000000001,1.3,c2,5.0,1.0,0
52.0,84.0,3.2,0.1,c1,3.0,0.0,1
50.6,73.0,-0.9,2.7,c2,1.0,1.0,1
45.0,74.0,1.5,-0.2,c3,3.0,0.0,0
63.7,132.0,3.8,-0.2,c3,3.0,0.0,0
41.8,80.0,1.2000000000000002,-4.0,c3,4.0,NA,0
53.6,113.0,6.5,5.5,c1,1.0,NA,1
47.6,68.0,5.6000000000000005,1.1,c1,3.0,1.0,1
64.2,124.0,1.6,2.3000000000000003,c3,3.0,0.0,0
42.900000000000006,126.0,6.4,14.8,c1,4.0,0.0,0
44.3,99.0,4.5,4.5,c2,2.0,0.0,1
42.400000000000006,98.0,-0.9,5.2,c4,4.0,1.0,0
52.7,116.0,3.0,-2.0,c2,4.0,1.0,1
39.2,68.0,2.5,3.5,c2,1.0,NA,0
46.3,138.0,5.5,8.5,c5,4.0,0.0,1
32.9,81.0,1.8,5.800000000000001,c4,3.0,1.0,1
52.1,108.0,-4.5,-0.1,c1,3.0,NA,1
46.2,112.0,6.1000000000000005,3.8,c4,4.0,0.0,1
38.2,106.0,4.1000000000000005,5.7,c2,1.0,1.0,1
58.8,81.0,1.6,-4.6000000000000005,c3,2.0,NA,0
39.7,84.0,2.6,7.4,c2,5.0,1.0,1
56.5,171.0,3.7,-2.4000000000000004,c5,1.0,1.0,1
44.5,136.0,1.5,5.0,c3,5.0,0.0,0
63.0,119.0,7.2,9.1,c2,3.0,NA,0
56.2,130.0,5.0,7.2,c2,1.0,0.0,0
42.1,78.0,4.3,10.9,c1,2.0,1.0,0
42.8,98.0,6.800000000000001,8.8,c1,1.0,NA,0
55.0,96.0,2.6,-5.0,c2,4.0,0.0,1
48.1,84.0,4.2,4.6000000000000005,c2,2.0,1.0,1
NA,82.0,7.2,NA,c3,3.0,1.0,0
60.3,163.0,-2.8000000000000003,-4.5,c3,5.0,1.0,1
44.2,77.0,-4.5,-7.300000000000001,c1,5.0,0.0,0
50.900000000000006,132.0,5.5,5.9,c1,4.0,0.0,0
57.8,102.0,6.2,0.3,c1,3.0,0.0,1
56.6,97.0,-3.5,-8.0,c2,1.0,0.0,1
48.900000000000006,109.0,-2.4000000000000004,-1.5,c2,2.0,1.0,1
47.8,61.0,0.2,3.6,c1,2.0,1.0,1
36.2,95.0,4.2,2.1,c1,5.0,0.0,1
41.7,82.0,3.0,10.9,c1,4.0,0.0,1
52.7,90.0,4.3,0.7000000000000001,c2,2.0,1.0,1
49.1,78.0,-0.0,1.2000000000000002,NA,3.0,NA,1
50.8,155.0,6.7,5.7,c4,2.0,0.0,0
58.5,113.0,-0.3,-3.3000000000000003,c2,3.0,0.0,1
40.7,82.0,0.2,4.1000000000000005,c2,1.0,0.0,0
48.3,121.0,-3.1,-8.1,c2,4.0,0.0,0
51.7,80.0,2.7,-8.1,c1,3.0,NA,0
44.5,121.0,3.9,1.3,c4,3.0,1.0,0
61.6,119.0,-0.4,-3.0,c1,2.0,0.0,0
57.400000000000006,75.0,0.8,3.6,c2,NA,0.0,1
52.5,90.0,2.3000000000000003,-4.9,c4,3.0,1.0,1
64.5,95.0,1.2000000000000002,1.7000000000000002,NA,1.0,0.0,0
38.2,NA,1.0,NA,c2,1.0,1.0,1
50.1,79.0,1.2000000000000002,0.8,c4,3.0,0.0,1
53.1,81.0,0.2,3.0,c1,3.0,0.0,1
42.8,96.0,1.6,-0.3,c5,3.0,0.0,1
52.6,106.0,4.6000000000000005,2.7,c1,5.0,1.0,1
41.3,118.0,-3.9,-3.1,c3,5.0,NA,1
55.7,141.0,-2.2,-3.9,c1,4.0,1.0,1
58.6,116.0,3.2,-4.5,c2,1.0,NA,0
52.3,118.0,-0.8,-4.0,c1,2.0,1.0,1
35.300000000000004,37.0,NA,1.5,c3,4.0,0.0,0
42.400000000000006,106.0,-2.2,-5.9,c3,5.0,1.0,0
54.7,119.0,5.7,2.0,c2,5.0,0.0,1
50.3,126.0,-0.8,-1.6,c5,4.0,0.0,1
28.6,56.0,5.800000000000001,2.3000000000000003,c4,4.0,1.0,0
NA,109.0,5.1000000000000005,6.4,c3,2.0,0.0,0
51.3,94.0,3.5,5.2,c3,2.0,1.0,0
43.6,128.0,4.6000000000000005,-7.6,c1,1.0,1.0,0
58.1,121.0,-0.5,-8.200000000000001,NA,2.0,1.0,1
44.7,51.0,-0.8,-12.5,c1,4.0,1.0,0
44.6,108.0,5.1000000000000005,1.7000000000000002,c2,2.0,NA,0
53.0,93.0,NA,-0.2,c1,4.0,0.0,1
64.4,154.0,-0.8,-1.6,c1,4.0,1.0,0
63.2,137.0,1.7000000000000002,3.4000000000000004,c2,5.0,0.0,0
53.0,139.0,5.2,2.8000000000000003,c1,5.0,1.0,0
53.900000000000006,135.0,4.9,0.1,c1,4.0,1.0,1
NA,136.0,5.300000000000001,3.0,c3,4.0,1.0,0
40.1,114.0,3.4000000000000004,-0.7000000000000001,c1,4.0,0.0,1
55.3,131.0,-0.4,-8.200000000000001,c2,2.0,1.0,1
44.3,72.0,4.2,6.2,c4,4.0,0.0,1
52.7,74.0,-2.2,-1.7000000000000002,c2,5.0,1.0,1
48.3,75.0,-0.4,4.2,c1,3.0,0.0,1
54.2,127.0,4.6000000000000005,-2.9000000000000004,c3,1.0,1.0,0
51.1,42.0,2.2,-6.6000000000000005,c3,2.0,0.0,0
25.6,59.0,-1.6,-7.0,c3,1.0,0.0,0
51.6,96.0,5.9,5.2,c2,3.0,0.0,1
55.3,142.0,-2.6,-0.3,c3,4.0,1.0,1
53.7,103.0,-1.8,-2.0,c2,1.0,1.0,1
49.3,89.0,3.9,2.4000000000000004,c1,3.0,NA,1
63.3,158.0,3.2,4.800000000000001,c3,4.0,1.0,0
52.7,102.0,0.6000000000000001,-3.0,c1,5.0,1.0,1
53.7,99.0,-2.4000000000000004,0.8,c3,2.0,1.0,0
58.5,101.0,6.9,12.8,c4,3.0,1.0,0
53.1,113.0,-0.9,-6.9,c2,1.0,1.0,1
43.0,79.0,4.1000000000000005,0.9,c1,2.0,NA,1
30.6,59.0,0.5,-7.0,c3,2.0,0.0,0
46.3,133.0,4.9,-1.4,c4,2.0,NA,0
56.2,NA,0.8,0.8,c1,1.0,0.0,0
47.3,84.0,-2.1,-10.6,c3,2.0,0.0,0
56.6,84.0,-0.6000000000000001,-5.4,c1,1.0,0.0,1
51.3,108.0,6.5,8.5,c4,5.0,1.0,0
60.5,103.0,5.4,4.1000000000000005,c1,5.0,1.0,0
47.8,86.0,4.0,5.2,c3,5.0,1.0,0
53.900000000000006,84.0,0.0,-7.1000000000000005,c2,1.0,0.0,1
54.2,113.0,-2.0,-3.0,c2,2.0,0.0,1
62.2,86.0,5.7,11.4,c4,3.0,1.0,0
36.5,88.0,-0.0,-4.4,c4,2.0,0.0,0
46.5,79.0,5.2,0.9,c1,4.0,0.0,1
57.0,131.0,0.8,1.6,c1,4.0,NA,1
62.5,134.0,4.0,-1.9,c3,2.0,1.0,0
52.1,106.0,5.4,6.2,c1,1.0,0.0,0
47.8,119.0,0.5,-8.8,c1,3.0,0.0,0
56.2,153.0,-1.7000000000000002,-13.4,c1,4.0,0.0,1
57.1,146.0,6.1000000000000005,5.1000000000000005,c1,3.0,1.0,0
47.3,60.0,0.7000000000000001,-5.2,c3,2.0,0.0,0
52.8,89.0,5.5,0.8,c1,3.0,0.0,1
59.6,103.0,3.0,4.7,c1,3.0,0.0,0
65.3,143.0,NA,2.2,c5,4.0,1.0,0
56.1,96.0,5.300000000000001,-2.2,c1,3.0,0.0,1
50.5,86.0,-2.3000000000000003,-1.4,c1,4.0,1.0,1
49.7,80.0,5.5,1.9,c2,2.0,0.0,1
54.6,116.0,3.3000000000000003,3.1,c4,1.0,0.0,0
49.2,116.0,3.6,1.4,c4,4.0,1.0,1
51.7,70.0,-0.5,-8.4,c1,5.0,1.0,0
41.7,NA,-0.5,-5.1000000000000005,c3,NA,1.0,0
60.5,67.0,-1.2000000000000002,-12.9,c2,4.0,0.0,0
41.0,21.0,-1.0,-1.7000000000000002,c2,4.0,1.0,0
46.7,108.0,4.5,4.0,c2,2.0,NA,1
50.900000000000006,110.0,2.5,-2.4000000000000004,c1,5.0,NA,1
66.10000000000001,132.0,1.8,-0.6000000000000001,c4,3.0,0.0,0
46.8,137.0,-3.9,-9.2,c2,4.0,NA,1
44.8,46.0,1.2000000000000002,4.7,c2,3.0,0.0,0
45.8,37.0,-0.6000000000000001,-7.6,c3,5.0,0.0,0
63.400000000000006,92.0,-1.0,-3.8,c2,4.0,0.0,1
27.6,5.0,3.2,-4.3,c4,2.0,0.0,0
42.1,70.0,2.7,1.7000000000000002,c1,5.0,1.0,1
NA,153.0,5.300000000000001,7.4,c1,2.0,0.0,0
54.900000000000006,116.0,-0.4,-10.8,c2,2.0,NA,1
41.3,113.0,3.3000000000000003,4.0,NA,2.0,1.0,1
49.8,110.0,5.7,10.3,c1,2.0,1.0,0
50.7,90.0,7.300000000000001,5.300000000000001,c1,4.0,0.0,1
56.900000000000006,98.0,1.5,-3.1,c3,3.0,NA,1
64.9,137.0,0.2,-1.6,c5,5.0,0.0,0
NA,64.0,-1.1,-4.800000000000001,c3,2.0,1.0,0
