record_id,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,station_code,ingest_marker,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
P23213880,47.7,123.0,0.5,3.3000000000000003,c5,,0.0,1,Z-AGT,1.0,A,-0.4303702469597162,29.25570046154754
P13361676,44.6,116.0,-1.2000000000000002,-1.1,c2,4.0,1.0,1,Z-UJA,1.0,A,0.7974060771812318,25.787033787400016
P83700276,55.0,116.0,,-0.0,c2,4.0,1.0,1,Z-VZO,1.0,A,1.1730133339845148,37.417060837457974
P56352905,44.7,93.0,5.0,-3.5,c5,,1.0,1,Z-JST,1.0,A,-0.6838610679902842,25.8909064354204
P58882755,58.3,105.0,4.3,5.4,c4,2.0,1.0,0,Z-YZQ,1.0,A,0.6866274354634995,41.104943723359824
P54153628,48.2,90.0,2.1,5.800000000000001,c1,2.0,1.0,1,Z-QNK,1.0,A,0.3632669005551682,
?,45.0,71.0,4.4,-3.2,c1,3.0,0.0,0,Z-JJC,1.0,A,-2.977779746357122,26.15356661364652
P11393223,40.1,72.0,-1.7000000000000002,3.4000000000000004,c5,4.0,0.0,1,Z-IOU,1.0,A,-0.9284730407292038,20.720252638893538
,52.2,113.0,0.5,-4.5,c2,1.0,1.0,1,Z-UPP,1.0,A,0.1875741232033189,34.27884059265815
P10968738,57.3,154.0,1.0,2.1,c2,3.0,0.0,0,Z-LNV,1.0,,-0.402456915798292,40.056965620035626
P68965064,52.3,100.0,4.9,14.5,c1,5.0,0.0,0,Z-COH,1.0,A,-0.2847460152199528,34.45989130883187
p79601987,68.10000000000001,109.0,3.2,,c2,1.0,0.0,0,Z-ZOC,1.0,A,0.2605205399678276,52.149484997729814
P66005637,61.6,318.8915692546064,4.1000000000000005,4.1000000000000005,c1,2.0,0.0,0,Z-JYW,1.0,A,-0.694048302188076,44.86808707223376
P39203343,47.7,42.0,1.7000000000000002,-1.5,c1,5.0,0.0,0,Z-ADG,1.0,A,1.008974963033198,29.23225011754686
?,47.6,124.0,-0.1,0.2,c2,2.0,0.0,0,Z-CKC,1.0,A,0.2168297428986047,29.137753095736375
P74523469,53.900000000000006,68.0,-2.3000000000000003,-6.300000000000001,c1,1.0,1.0,1,Z-QLI,1.0,A,0.0921259146035439,36.22727047536818
P77210382,43.5,107.0,3.9,-8.700000000000001,c2,4.0,1.0,0,Z-FTC,1.0,A,-1.230252579958535,24.457827376168833
P27872851,59.5,103.0,24.000000000000004,-2.7,c3,5.0,1.0,1,Z-ECX,,A,0.9897961452577144,42.496594758792384
P22287501,53.1,114.0,-2.0,-1.9,c3,2.0,0.0,0,Z-QOH,1.0,A,1.1892325311345275,35.25440469659225
P33907359,52.2,160.0,4.7,8.200000000000001,c1,,1.0,0,Z-YCG,1.0,A,-0.1864486527013075,34.3081301977268
P77254713,55.7,87.0,5.0,4.5,c1,3.0,0.0,1,Z-SKN,1.0,A,0.4495322372292448,38.182583009937346
P90838808,63.900000000000006,97.0,0.5,,c3,3.0,0.0,0,Z-VGL,1.0,A,-0.4858583918846259,47.50546895032153
P70205470,51.5,,-2.1,-5.5,c2,,0.0,1,,1.0,,-0.4387515485299128,33.538598169687546
P27794643,49.3,140.0,-2.6,-6.300000000000001,,5.0,0.0,1,Z-VAQ,1.0,A,0.6588028083993165,
P72165069,62.2,126.0,3.9,,c3,4.0,0.0,0,Z-ZZS,1.0,A,-0.4264083791645313,45.578476609903205
P46744994,57.900000000000006,115.0,-2.7,-5.5,c2,2.0,0.0,1,Z-VDY,1.0,A,0.0047993610954207,40.707953743920214
P58075915,47.6,101.0,5.7,8.1,c1,4.0,0.0,0,Z-XZR,1.0,A,0.5266287423793687,29.1111814365465
P54877202,50.2,73.0,0.1,,c3,3.0,0.0,0,Z-IKJ,1.0,A,-0.944682923420222,32.04667803793118
P43721712,51.7,108.0,5.800000000000001,7.1000000000000005,c2,3.0,1.0,0,Z-IJL,1.0,A,,33.75842824344919
P74069685,53.1,95.0,6.9,9.6,c2,3.0,0.0,0,,1.0,A,-1.5756559804940349,35.25631650144484
P23781438,39.3,118.0,-3.5,-3.1,c4,3.0,1.0,1,Z-MYQ,1.0,?,-0.6900648884149406,19.790601341547976
P38867584,37.8,101.0,-1.0,1.4,c1,3.0,0.0,1,Z-XZU,,A,1.2135808247730562,
,43.1,53.0,0.8,-3.7,c2,4.0,0.0,0,Z-RMD,,A,1.0310009202384516,24.013489801977915
P68437767,42.400000000000006,80.0,1.7000000000000002,-3.6,c1,1.0,0.0,0,Z-MWV,1.0,A,0.0838930813868467,23.31735401289792
P19590497,45.0,106.0,4.2,3.5,c5,3.0,,1,Z-WBV,1.0,A,0.0084801848988185,26.205583874247477
P30001197,55.2,82.0,3.2,-1.9,c1,2.0,1.0,0,Z-YSM,1.0,A,0.3073208468099622,37.71239577881004
P81328434,48.8,69.0,-0.2,-0.5,?,2.0,1.0,0,Z-IHR,1.0,A,-0.4137066471200992,30.479637593077356
P71320652,,91.0,-3.2,-3.1,c2,3.0,0.0,1,Z-VGT,1.0,A,0.1667102058132085,33.7675514450917
P39702697,40.400000000000006,93.0,5.2,2.7,c4,5.0,0.0,1,Z-HQG,1.0,A,1.031620616337346,20.981269309619645
P11909982,46.5,122.0,58.00000000000001,4.6000000000000005,c3,2.0,1.0,0,Z-MQB,1.0,A,0.4867267365699441,27.845220173711493
P18376465,54.900000000000006,115.0,6.1000000000000005,6.4,c1,4.0,0.0,0,Z-CDO,1.0,A,-0.884956158250006,
P26813316,54.900000000000006,175.0,6.6000000000000005,3.8,c3,2.0,0.0,0,Z-NEQ,1.0,A,-0.8010257546404455,37.35457212359122
P58074275,44.400000000000006,72.0,,-1.8,c1,2.0,0.0,0,Z-WFO,1.0,A,-1.6172172948289516,25.47883554630883
P15491293,51.5,123.0,2.7,4.3,c1,3.0,1.0,0,Z-NZJ,1.0,A,1.2511186040022244,33.454961477415985
P98283790,67.8,100.0,8.5,7.0,c1,1.0,,0,Z-AFQ,1.0,A,1.0595938164194965,51.78963068134099
,50.0,144.0,5.800000000000001,5.4,c3,4.0,0.0,0,Z-GSF,1.0,A,0.8789155256202938,31.841618636699256
P65628475,44.6,128.0,4.7,5.0,c1,3.0,0.0,1,Z-SCT,1.0,A,-0.7478891697916982,25.761317484717992
P77339438,48.8,117.0,4.4,2.9000000000000004,c3,4.0,0.0,0,Z-JKX,1.0,A,1.804467287747124,30.43613849574056
P25652765,50.900000000000006,55.0,1.3,-1.9,c3,4.0,0.0,0,Z-ZGE,1.0,A,-1.844072037133734,
P51765534,48.900000000000006,117.0,1.7000000000000002,-2.7,c1,3.0,0.0,0,Z-LLA,,A,1.0779461541839104,30.639484573785055
P34480679,49.900000000000006,78.0,3.3000000000000003,0.9,c1,3.0,1.0,1,Z-FZO,1.0,A,,31.717807693911485
P80496078,38.6,93.0,22.0,2.3000000000000003,c2,2.0,0.0,1,Z-NKK,1.0,A,-0.9157891666171292,19.00897882756844
,42.5,48.0,3.4000000000000004,3.6,c1,4.0,1.0,1,Z-RCG,1.0,A,0.1636406683698346,23.33632572422644
P97748831,49.0,106.0,0.0,-1.0,c1,4.0,0.0,1,Z-WWN,1.0,A,-1.1836494562078714,30.65598286635652
P37224967,48.8,89.0,-1.7000000000000002,-1.6,c1,3.0,0.0,1,Z-FTQ,1.0,A,-0.41108725251165,30.51258826979807
P26747804,45.6,,-2.6,-8.5,c1,1.0,1.0,0,Z-MQZ,1.0,A,-0.7668726058419617,26.90429652625999
P67742102,48.7,114.0,4.800000000000001,0.6000000000000001,c3,4.0,1.0,0,Z-YAV,1.0,A,0.652305242514351,30.406877725312068
P79205472,50.6,100.0,4.7,5.4,c1,4.0,1.0,0,Z-OCQ,1.0,A,1.4425158800419882,
P81703067,,107.0,5.2,-0.6000000000000001,c4,2.0,0.0,1,Z-KZG,1.0,A,2.086975734741077,40.00472110872073
p97471593,49.400000000000006,119.0,-1.8,-2.6,c3,3.0,1.0,0,,1.0,A,-1.4151199011715805,31.107094382965546
P19685778,53.400000000000006,157.0,61.00000000000001,4.0,c5,3.0,1.0,0,Z-DXP,1.0,A,0.5801745232573278,35.59192884768428
P37841729,45.8,101.0,-1.1,-3.0,c3,4.0,0.0,0,Z-UUP,1.0,A,-0.2596872062519816,27.12559728709471
P66069877,54.7,59.0,-2.2,-0.7000000000000001,c1,4.0,0.0,1,Z-FEO,1.0,A,0.3375554958296028,37.14886151238634
P16948850,,63.0,-1.7000000000000002,-2.2,c1,3.0,0.0,1,Z-ZHU,1.0,A,-1.5556889783678685,
P93434567,57.1,114.0,4.1000000000000005,-3.1,c1,4.0,1.0,1,Z-ZPF,,A,-2.0782208348420963,39.79235302861838
P51559087,55.900000000000006,138.0,-28.000000000000004,-1.9,c3,5.0,0.0,1,Z-TLS,1.0,A,-1.3632593949582898,38.42114416200039
P68891397,54.900000000000006,112.0,51.00000000000001,0.7000000000000001,,1.0,0.0,0,Z-BWA,1.0,A,1.2758847586362,
P58833914,49.400000000000006,113.0,5.300000000000001,-2.8000000000000003,c1,1.0,1.0,1,Z-PPO,1.0,A,-1.2889091296440518,
P68379128,52.1,102.0,1.3,2.7,c3,3.0,0.0,0,Z-TID,,A,0.8427886382589681,
P71926780,58.7,,4.9,-2.4000000000000004,c1,4.0,0.0,1,Z-SHH,1.0,A,-0.0058524823236762,41.571580356063734
P94730943,44.900000000000006,108.0,-2.8000000000000003,-5.5,c3,1.0,1.0,0,Z-DJP,1.0,A,0.7264079576309451,26.13132887537485
P61373304,45.1,64.0,-3.9,-3.8,c1,5.0,0.0,0,Z-DTK,1.0,A,-0.4561315195681017,26.34432999172821
P86197926,51.6,115.0,-0.4,-2.3000000000000003,c1,1.0,0.0,1,Z-SMX,1.0,B,1.1345832198495716,33.63288258155326
P37158019,53.5,64.0,5.1000000000000005,0.2,c2,4.0,0.0,1,Z-TSW,1.0,A,0.10631820783527,35.73751721238908
P99460931,43.6,101.0,3.0,-3.2,c5,4.0,0.0,1,,1.0,A,-0.0304336968625525,24.58304150662396
P24618828,,92.0,4.800000000000001,-0.6000000000000001,c3,1.0,0.0,1,Z-FBB,1.0,A,,31.327136929280226
P77083147,49.400000000000006,103.0,5.300000000000001,-1.5,c2,4.0,0.0,1,Z-MBV,1.0,A,-0.0708379336596185,31.154011031940936
P40600128,32.4,,-0.8,-2.9000000000000004,c2,4.0,1.0,0,Z-WPN,1.0,A,-1.190891928261543,12.062478959568764
P16677290,48.400000000000006,105.0,5.1000000000000005,0.5,c2,1.0,0.0,0,Z-DXZ,1.0,A,,
P52195983,48.900000000000006,136.0,1.2000000000000002,,c1,2.0,1.0,1,Z-WYG,1.0,A,0.4284801521819334,30.584139504363804
P50680240,48.900000000000006,99.0,0.1,-2.7,c3,5.0,1.0,0,Z-DJH,1.0,A,0.0861956285627692,30.55736351459283
P26702277,61.5,125.0,4.0,-0.9,c1,5.0,1.0,0,Z-QRF,1.0,A,-0.5580068239577672,44.743228471195415
P82981489,40.400000000000006,120.0,-4.800000000000001,-4.7,c2,3.0,,1,Z-LNV,1.0,A,-0.1598625426221791,21.05781531342012
P36881459,43.6,140.0,-0.5,-0.5,c1,1.0,0.0,1,Z-YFF,,A,-0.9906933500676178,24.578396859158488
P47326698,29.3,65.0,-8.0,3.4000000000000004,c3,2.0,1.0,0,Z-HPC,1.0,A,0.3815967242418809,
P89564991,46.3,80.0,-1.1,0.1,c1,2.0,1.0,0,Z-BHF,1.0,A,-0.4581901033857267,27.671750004432734
P99898095,47.0,83.0,5.5,-1.4,c1,3.0,,1,Z-MZV,1.0,A,0.397561734291363,28.43920801286599
P48115548,46.1,106.0,-2.1,-12.6,c2,4.0,0.0,0,Z-BWW,1.0,A,0.4024199749644266,27.410205412991697
P36831400,59.0,110.0,5.7,-3.0,c3,3.0,1.0,0,Z-SYF,1.0,A,0.616673349194621,
P21277448,57.0,65.0,2.2,-1.8,c5,5.0,0.0,1,Z-MUZ,1.0,A,0.2940519880436828,39.745557701032666
P49151354,50.8,132.0,4.5,-4.5,c1,1.0,0.0,1,Z-LVV,1.0,A,0.431735254902977,32.700710518405735
P69898740,47.2,117.0,4.5,-0.3,c1,2.0,1.0,0,Z-FGU,1.0,A,-0.9387707582772632,28.66448251814124
P60612857,58.400000000000006,320.67847362989653,,2.9000000000000004,,2.0,0.0,0,Z-DIO,1.0,A,1.037222610499913,41.235707012961775
P41945714,50.0,136.0,2.9000000000000004,-1.4,c1,4.0,0.0,1,Z-ANZ,1.0,A,0.2185249963532787,31.822179261477338
P45106910,43.6,,5.300000000000001,4.2,c1,4.0,1.0,1,Z-ORO,1.0,A,0.258239852885232,24.63556964973388
P56360126,36.4,84.0,1.8,-2.6,,5.0,1.0,1,Z-YID,1.0,,0.1709019241959598,
P33763976,46.6,122.0,3.5,-1.8,c1,2.0,1.0,0,Z-HWM,1.0,A,1.7279429592173416,
,56.2,78.0,-0.9,4.800000000000001,c2,5.0,0.0,1,Z-KVZ,1.0,A,-0.5654263739968617,38.79179255455348
P89677500,68.4,122.0,2.7,,c2,3.0,0.0,0,Z-FTZ,1.0,A,1.618954993127466,
P20328368,50.7,100.0,,3.2,c1,2.0,1.0,0,Z-VBG,1.0,,2.7598339020286633,32.554493115705284
P51261826,44.0,115.0,0.8,2.7,c1,4.0,1.0,1,Z-TLS,1.0,A,0.1015125316130751,25.11180036391726
P76335700,40.7,70.0,1.4,3.3000000000000003,c1,2.0,1.0,0,Z-HAF,1.0,A,-0.5044962095075644,21.33531312544207
P18290695,54.6,89.0,3.9,0.3,c4,4.0,0.0,1,Z-ZKJ,1.0,A,-1.6743911967030771,36.96759406675039
P61192966,36.0,65.0,-0.8,2.1,c2,3.0,,0,Z-QZI,1.0,A,0.4597367998530844,16.118455528541585
P18921531,54.6,120.0,3.6,-0.3,c4,3.0,0.0,0,Z-NLN,1.0,A,0.0896673222059113,36.95310591264399
P99008110,,110.0,4.3,6.4,c5,3.0,0.0,1,Z-BFL,1.0,A,-1.0977004501892926,
P45904653,53.7,67.0,-0.2,-7.0,c2,5.0,1.0,1,Z-FQF,1.0,A,-0.706664923248329,35.92651507909578
P10426083,48.400000000000006,64.0,-1.3,-4.0,c5,3.0,0.0,1,Z-QGW,1.0,A,-1.9978864927523616,30.023044952552983
P53346998,54.7,112.0,-0.3,-0.9,c1,1.0,0.0,1,Z-VEB,1.0,A,0.6742265123538441,
P61956332,51.5,107.0,13.0,,c1,5.0,1.0,1,Z-SVV,1.0,A,-1.5094477015955303,33.5384453401547
P57560075,43.900000000000006,91.0,-1.1,-6.2,c3,2.0,0.0,0,Z-OMW,1.0,A,-0.2369654312568589,24.996885423254675
P48317332,65.0,113.0,4.800000000000001,-4.3,c1,3.0,1.0,0,Z-QXD,1.0,A,0.3860690654217458,48.653710901375234
P42391021,47.3,117.0,,0.7000000000000001,c2,4.0,0.0,1,Z-QRR,1.0,A,0.8897306953147226,28.83488558350535
P49129781,56.400000000000006,121.0,-2.7,-4.9,c4,1.0,0.0,1,Z-MPU,1.0,A,0.0516704457767539,38.98177070404918
P85475372,30.8,77.0,-0.6000000000000001,-3.8,c5,2.0,,1,Z-WOO,1.0,A,-0.4231468367509296,10.232471455738567
,60.400000000000006,128.0,-0.6000000000000001,4.9,c2,5.0,0.0,0,Z-TEQ,1.0,A,0.3851982224699855,43.48823794502836
p35907331,61.900000000000006,163.0,13.0,-1.7000000000000002,c3,1.0,1.0,0,Z-OFQ,1.0,A,,45.21887370189124
P31816802,50.400000000000006,73.0,-2.5,-6.0,c3,3.0,1.0,0,Z-FGZ,1.0,A,-0.8026437496197929,32.26850408413974
P22974245,54.6,97.0,-1.7000000000000002,-10.7,c2,2.0,0.0,0,Z-SJF,1.0,A,-1.5757693786536382,37.02893931263983
P45995618,54.6,99.0,-13.0,-7.300000000000001,c2,2.0,0.0,1,Z-RER,1.0,A,0.0062117657395946,37.02663663446806
P60336211,45.0,126.0,-36.0,-1.0,c3,4.0,0.0,1,Z-WOM,1.0,A,-0.9077310553502502,26.21494787323348
P21999021,54.5,,4.3,-0.9,c1,5.0,0.0,1,Z-HAK,1.0,A,0.4332944829490858,36.92410074895406
P89532613,43.7,68.0,3.4000000000000004,4.0,c3,3.0,0.0,0,?,1.0,A,,24.722325771147
P61008072,45.3,89.0,4.6000000000000005,-3.1,c1,2.0,0.0,1,Z-BAM,1.0,A,-0.4961135922114834,26.521187687192064
P79963255,59.2,118.0,0.2,-5.1000000000000005,c3,1.0,1.0,0,Z-HHL,1.0,A,0.3640074408389098,42.14248828891069
p49364161,58.0,146.0,,-0.4,c2,3.0,1.0,0,,1.0,A,0.2104042204905954,40.771919216301825
P10506612,44.5,81.0,2.5,2.6,c1,4.0,1.0,1,Z-JML,1.0,?,-0.1463269821305767,25.642620480957863
P13837563,44.3,72.0,0.0,-2.5,c4,4.0,0.0,0,Z-TPA,1.0,A,1.4503789854622589,25.397812908490636
P63934336,,67.0,54.0,-1.6,c2,2.0,0.0,0,Z-DHG,1.0,A,-0.0100444758119048,26.18963057788095
P30732211,56.0,101.0,3.5,4.5,c3,2.0,0.0,0,Z-EDY,1.0,A,0.9624492182336244,38.59375609818942
P42835916,42.2,156.0,0.9,1.2000000000000002,c1,3.0,1.0,1,Z-JGU,1.0,A,-0.3020225658572402,
P45581100,53.0,116.0,3.6,3.0,c1,4.0,0.0,1,Z-UAM,,A,1.72259433504784,35.21041375132357
p95385517,56.1,127.0,0.1,-0.3,c4,3.0,0.0,1,Z-RBS,1.0,A,-0.0485682984343589,
P57869564,49.5,99.0,-5.800000000000001,-10.3,c2,3.0,1.0,0,Z-JEC,1.0,A,-0.5598421625992179,
P92842306,58.2,118.0,,-0.2,c1,4.0,0.0,1,Z-JYW,1.0,A,-0.1908772314062874,41.09057327178435
P18359263,47.7,117.0,0.5,-1.6,c2,1.0,0.0,0,Z-MCX,1.0,A,0.1168095451221477,29.261208474591868
P75368675,48.400000000000006,113.0,5.5,4.3,c2,3.0,1.0,0,Z-CJJ,1.0,A,0.6278923855116079,30.07529959105477
P65741430,42.3,97.0,6.2,5.5,c5,1.0,1.0,1,Z-BCV,1.0,A,-0.6149069774331936,23.20478391981329
P58491011,58.3,115.0,-0.7000000000000001,-6.2,c1,2.0,0.0,1,Z-ERQ,,A,1.6216111614326616,41.15459612858184
P83591621,44.0,81.0,2.2,8.4,c2,1.0,1.0,0,Z-EGH,1.0,A,0.0940784815292523,25.10131597719017
P93894774,53.0,117.0,5.800000000000001,3.3000000000000003,c1,3.0,0.0,1,Z-DTR,1.0,A,0.9473878257158728,
P39956725,49.6,102.0,6.6000000000000005,4.3,c1,5.0,0.0,1,Z-RGL,1.0,A,-0.8243059023535052,31.358155395866586
P11708159,41.7,144.0,1.4,-2.1,c3,1.0,1.0,0,Z-YPP,1.0,A,0.373142330728581,22.524952431995036
P16006704,45.3,121.0,5.5,8.1,c1,3.0,0.0,0,Z-XCI,1.0,A,-0.4294936702277711,26.518071705590113
P71167004,61.2,101.0,67.0,9.3,c1,5.0,0.0,0,Z-NAR,1.0,,1.013096079890602,44.445850151366606
P23195601,51.8,72.0,1.3,0.2,c2,,1.0,1,Z-GDI,,A,-0.4037292473479724,
P20353907,42.1,76.0,6.6000000000000005,-2.0,c2,3.0,0.0,0,Z-OJD,1.0,A,-0.5056525828557693,
P78668155,52.6,75.0,0.1,-2.2,c4,4.0,0.0,1,Z-RAR,1.0,A,0.0681451160519568,34.74795458613823
P61097183,49.0,259.5698302522555,-0.8,-2.6,,1.0,0.0,0,Z-WBK,1.0,A,0.0283717462716002,
P57900346,,121.0,-0.5,-4.0,c1,4.0,1.0,0,Z-WMV,1.0,A,-0.0417477041309549,63.08641762019763
P49678465,,95.0,-0.4,-6.1000000000000005,c1,4.0,1.0,1,Z-BUO,,A,,
P22249940,47.1,87.0,5.6000000000000005,-3.3000000000000003,c2,3.0,1.0,0,Z-VBE,1.0,,0.8048648317861928,
P74869200,61.5,124.0,6.800000000000001,10.6,c1,1.0,,0,Z-QVG,1.0,A,1.0722729111385496,44.780251260083936
P25112007,35.4,70.0,0.9,2.3000000000000003,c1,2.0,0.0,1,Z-YQE,1.0,A,1.682590247213254,15.43067449436439
P28442224,50.900000000000006,77.0,44.0,2.4000000000000004,c5,,1.0,1,Z-PVR,1.0,A,0.2632606164123958,32.84888140742988
P84984640,66.10000000000001,160.0,2.7,-2.0,c3,1.0,0.0,0,Z-CXE,1.0,A,-0.5333271843513492,49.94985645212965
P15088690,49.2,110.0,6.300000000000001,5.4,c1,5.0,1.0,1,Z-TGV,1.0,A,1.838602267355722,
P71154481,36.3,62.0,-2.1,-2.5,c1,2.0,0.0,0,Z-RFV,1.0,A,0.0381785305732069,16.40029059816729
P57141473,47.0,71.0,,-4.800000000000001,c3,2.0,0.0,0,Z-CHT,1.0,A,0.9905717829998876,28.43673832030462
P72606396,61.8,80.0,2.3000000000000003,2.0,c2,4.0,0.0,1,Z-HFD,1.0,A,0.1843918445984065,45.09066236863133
P83362641,53.2,64.0,2.4000000000000004,2.6,c1,2.0,0.0,1,Z-DBZ,1.0,A,0.2236040327203406,35.38462636688694
P22636815,43.400000000000006,117.0,-2.6,-1.0,c2,3.0,1.0,1,Z-BTL,1.0,A,-1.144334608467737,24.45029501438734
P17301692,44.7,117.0,-3.5,-8.5,c4,1.0,1.0,0,Z-QPD,1.0,A,-2.268008927466658,25.832814735388784
,45.7,77.0,-5.0,-0.2,c1,5.0,0.0,1,Z-MOD,1.0,A,-0.2047516773391232,26.96269755965168
P19795172,53.1,142.0,3.5,6.5,c3,5.0,1.0,0,Z-KXU,1.0,B,-0.0413030750255383,35.25078095648597
P32854299,60.900000000000006,135.0,-0.8,-1.1,c4,2.0,1.0,0,?,1.0,,-0.4815791900692973,44.04376519644788
P25831894,58.6,120.0,-2.5,5.6000000000000005,c2,2.0,1.0,0,Z-XSR,1.0,A,0.048710081805568,41.47180711519254
P41859900,53.8,130.0,5.5,2.4000000000000004,c5,4.0,0.0,0,Z-IYC,1.0,A,0.042679197599602,
P81928034,39.5,99.0,,-6.1000000000000005,c1,4.0,1.0,1,Z-XOT,1.0,A,-0.2265169055796958,20.015197159482653
P31055416,39.5,87.0,1.5,-3.9,c3,2.0,1.0,0,Z-GAF,1.0,?,0.3884052293536235,20.048607374059028
P72421201,54.400000000000006,101.0,,,c2,3.0,0.0,1,Z-RBG,1.0,A,-0.1529088486038306,36.79926819092387
P94837817,39.400000000000006,79.0,-2.9000000000000004,-1.7000000000000002,c2,2.0,0.0,0,Z-ZOV,1.0,A,-1.0247953961148064,
,48.400000000000006,54.0,-2.2,-0.0,c3,2.0,0.0,0,Z-FQR,1.0,A,0.2609688329266393,29.96989681038256
p66843029,52.6,83.0,4.0,2.4000000000000004,?,3.0,1.0,0,Z-RFR,1.0,A,0.1228081718472651,
p50660931,41.1,134.0,-3.9,-3.8,c2,2.0,0.0,1,Z-WCY,1.0,A,-0.7365510264790264,21.7616540417358
P59795191,42.0,64.0,,,c2,3.0,1.0,0,Z-ETQ,1.0,A,-1.6302271019975871,22.78163899077023
P58804558,49.400000000000006,49.0,4.5,-1.2000000000000002,c2,2.0,1.0,0,Z-SVY,1.0,A,0.1014009686547201,
P47279225,54.2,,5.0,2.4000000000000004,c5,1.0,1.0,1,Z-ADJ,1.0,A,0.3840257678591489,36.53285258771648
P16577804,58.7,121.0,2.7,-1.1,,,0.0,0,Z-ZYH,1.0,A,1.2149645294597096,41.55366893372381
P74542332,55.0,117.0,5.5,-1.7000000000000002,c2,2.0,0.0,1,Z-CNI,1.0,A,-0.4709016445609907,37.46348091293497
P15566230,130.01867350217316,97.0,-4.4,-14.0,c2,3.0,1.0,0,Z-OXD,1.0,A,0.7620169879317416,32.66290935492975
P52171161,44.2,115.0,26.0,6.2,c4,2.0,0.0,0,Z-CMB,1.0,A,1.0082399502437378,25.28424721798655
P60309547,41.6,127.0,-0.9,-5.7,c3,3.0,,0,,,A,-0.546754091102182,22.36183703739933
P51549392,46.1,79.0,3.3000000000000003,0.2,c3,4.0,0.0,0,Z-XKK,1.0,A,1.216589218437916,27.402106205037672
P93846525,53.400000000000006,123.0,-0.5,-0.2,c3,5.0,0.0,1,Z-MSL,1.0,A,1.863681151522227,35.6894202648251
P23665943,52.900000000000006,135.0,0.3,-6.4,,5.0,1.0,1,Z-SMV,1.0,A,-0.3607937736633094,
P34484311,33.4,56.0,-1.3,,c1,2.0,1.0,0,Z-UJH,1.0,A,0.9192822783866,13.1008821284739
P84121989,43.900000000000006,130.0,2.7,0.6000000000000001,,,0.0,1,Z-ELH,1.0,A,-0.461896142881526,24.92890674559247
P87825202,59.8,147.0,-0.8,-4.2,,5.0,1.0,0,Z-FIK,,A,0.4679122132905423,42.8405679644554
P15955321,,68.0,5.4,-2.3000000000000003,c3,2.0,1.0,0,Z-LHF,1.0,A,-3.4624921541117586,32.71293543023725
P99279191,38.8,124.0,2.5,3.1,c3,2.0,1.0,0,Z-LWZ,1.0,A,-0.601499903756332,19.246919782073128
P91674050,69.0,100.0,2.5,-1.4,c4,2.0,0.0,0,Z-LMA,1.0,A,1.6470955025029967,
,49.900000000000006,81.0,2.8000000000000003,1.4,c1,5.0,1.0,1,Z-OAT,1.0,A,,31.739524409167117
,53.2,124.0,-4.1000000000000005,-5.0,c3,3.0,1.0,1,?,1.0,A,0.9885833303318412,35.459005633820674
P85419335,53.400000000000006,134.0,49.0,6.800000000000001,c5,2.0,0.0,0,Z-PPM,1.0,A,3.5034637875584904,35.59572280440621
P57102592,47.2,98.0,3.8,3.2,c1,4.0,1.0,1,Z-ZDD,,A,-0.1506173736472232,
P96103244,44.3,74.0,,-3.6,c1,5.0,0.0,1,Z-VDV,1.0,A,-0.8401889111526155,25.45183686360745
P24701338,67.10000000000001,122.0,3.2,6.1000000000000005,,3.0,1.0,0,Z-AOE,1.0,A,,51.09507486559346
P19574549,58.2,104.0,0.3,-3.3000000000000003,c1,2.0,1.0,1,Z-ILO,1.0,A,-0.9577561892236248,41.02885282655976
P29609843,56.7,134.0,,,c3,2.0,1.0,1,Z-AMB,1.0,A,-1.3753620786015683,39.39743480997809
,54.8,97.0,-3.6,-8.9,c2,4.0,0.0,1,Z-ZYL,1.0,A,1.7359224452496949,37.1866027254639
P22572828,42.1,69.0,3.6,-8.4,c2,4.0,1.0,0,Z-PPP,1.0,A,,22.97014348674484
P57991927,60.400000000000006,78.0,-0.5,-4.6000000000000005,c5,3.0,0.0,1,Z-XAQ,,A,-1.2216052286412782,43.49777172566246
P73076234,43.400000000000006,73.0,,3.1,c2,4.0,0.0,0,Z-BND,1.0,A,0.1595420344203432,24.411806077894255
P40666948,52.400000000000006,101.0,-1.0,-7.5,c2,2.0,0.0,0,Z-XNF,1.0,A,0.4544619136926009,34.54958118335581
P42647725,37.0,48.0,1.6,7.0,c1,3.0,0.0,1,Z-KPR,1.0,A,0.1138721147147498,17.245490850818882
P11336720,33.800000000000004,26.0,4.1000000000000005,-7.5,c1,2.0,1.0,0,Z-LCK,1.0,A,,13.632270344172325
P98409728,52.7,131.0,4.2,-1.2000000000000002,c2,5.0,0.0,1,Z-QHP,1.0,A,0.0421206595820699,34.864620823878035
P13788191,43.7,63.0,-2.2,,c3,3.0,0.0,0,Z-QNL,,A,0.185572974526331,
P40718758,,38.0,3.2,5.1000000000000005,c1,2.0,1.0,1,Z-NZY,1.0,A,0.7300325897801965,14.097491858324542
P71700798,54.5,150.0,1.6,2.6,c1,2.0,0.0,0,Z-EPY,1.0,A,-0.7921140167484194,36.86548552652368
P39675868,67.10000000000001,152.0,5.6000000000000005,2.2,c2,5.0,0.0,0,Z-EGI,1.0,A,0.3252223675403219,51.0807269394571
